resort_name,name,location_type,latitude,longitude,elevation_feet,is_primary,notes,source_url
Thredbo,Weather Report / Snow Conditions,weather_station,-36.503,148.3059,,false,"Official Thredbo weather-report endpoint for live resort weather/snow conditions. The browsed source confirms the weather-report page exists, but no crawlable station coordinate/elevation metadata was available; coordinates retained near base.",https://www.thredbo.com.au/weather-report
Mt Hutt,Mt Hutt Weather Report,weather_station,-43.4897,171.5336,,false,"Official Mt Hutt weather-report page with webcams, weather and lift/trail status context. It did not expose a separately geolocated weather-station elevation in crawlable text.",https://www.mthutt.co.nz/weather-report
Mt Hutt,Mt Hutt Summit / Mountain,summit,-43.4857,171.5298,6844,false,"Reliable fallback snow-report elevation for Mt Hutt mountain/summit at 2,086 m because official crawlable source did not publish summit elevation. Coordinates approximate.",https://www.skiresort.info/ski-resort/mt-hutt/snow-report/
Valle Nevado,Mountain Report Weather / Snow,weather_station,-33.3545,-70.2488,9843,false,"Official mountain report provides current weather, 4-day forecast, snowfall totals, season snow, road status, wind, UV, humidity, visibility, and open slopes/lifts. No station coordinates were published in crawlable text.",https://www.vallenevado.com/en/mountain-report/
Valle Nevado,Upper Ski Area / Summit,summit,-33.3408,-70.2442,12041,false,"Reliable fallback resort profile reports ski terrain from 3,000 m base to 3,670 m summit. Official mountain report confirms 3,000 m snow-level context but did not expose summit elevation; summit coordinate approximate.",https://www.onthesnow.com/santiago/valle-nevado/skireport
Mona Yongpyong,Official Slope Overview / Status Context,weather_station,37.646118,128.680663,,false,"Official Yongpyong ski/board overview lists slopes, lifts, total slope length, and per-slope vertical differences, including Rainbow Paradise elevation difference. It is operational/slope context rather than a geolocated weather sensor.",https://yongpyong.co.kr/eng/skiNboard/overview.do
Mona Yongpyong,Dragon Peak / Rainbow Top,summit,37.6479,128.7062,4757,false,"Reliable fallback elevation for upper ski area at 1,450 m, consistent with Yongpyong Dragon/Rainbow upper-mountain context. Coordinates approximate for Dragon Peak/Rainbow top.",https://www.skiresort.info/ski-resort/yongpyong-resort/
Yunding Snow Park,Genting Secret Garden Upper Mountain,summit,40.5599,115.2738,6890,false,"Reliable fallback summit/upper ski-area elevation at 2,100 m for Genting Resort Secret Garden/Yunding Snow Park. Coordinates approximate; not a published weather-station coordinate.",https://www.skiresort.info/ski-resort/genting-resort-secret-garden/
Yunding Snow Park,Genting Resort Secret Garden Snow Report Context,weather_station,40.565488,115.2681,,false,Reliable snow-report context for Genting Resort Secret Garden. Used only because no official crawlable resort weather/snow sensor metadata was found; coordinates retained near resort base.,https://www.snow-online.com/snow-report/ski-resort/genting-resort-secret-garden.html
Andermatt-Sedrun-Disentis,Andermatt/Sedrun Snow Report,weather_station,46.6356,8.593,,false,Official resort snow-report context checked for live snow/weather/lift reporting. Crawlable station-coordinate metadata was not available; coordinates retained near base.,https://www.andermatt-sedrun-disentis.ch/en/stories/snow-report
Andermatt-Sedrun-Disentis,Andermatt/Sedrun Upper Ski Area,summit,46.656,8.625,8530,false,"Reliable partner snow-report fallback for upper ski-area/summit elevation of 2,600 m. Approximate upper-mountain coordinates.",https://www.esquiades.com/en/skiresort/ski-arena-andermatt-sedrun-disentis/
Brides-les-Bains,Les 3 Vallées Weather/Snow Context,weather_station,45.452,6.569,,false,Official Les 3 Vallées weather/snow page covers the linked domain including Brides-les-Bains; it provides resort and altitude forecasts/snow conditions but not a Brides-specific sensor point.,https://www.les3vallees.com/en/live/weather
Brides-les-Bains,Méribel / 3 Vallées Access Upper Context,summit,45.385,6.565,9685,false,"3 Vallées official press/by-the-numbers context notes high-altitude summits in the domain. Row is access-domain context for Brides, not a physical Brides summit or weather station.",https://press.les3vallees.com/media/download/by-the-numbers.pdf
Crans-Montana,Crans-Montana Ski Weather/Snow Context,weather_station,46.3119,7.4828,,false,"Official ski page and resort live resources provide ski/weather context, but no crawlable point sensor coordinates were available.",https://www.crans-montana.ch/en/ski
Crans-Montana,Plaine Morte / Upper Ski Area,summit,46.369,7.487,9843,false,"Official altitude range reaches 3,000 m from the Plaine Morte/upper ski area; coordinates approximate.",https://www.crans-montana.ch/en/ski
Grandvalira Resorts Andorra,Grandvalira Weather Forecast / Snow Report,weather_station,42.53588,1.58938,,false,Official Grandvalira weather forecast and snow-report context. No single physical sensor coordinate published for the group-level resort row.,https://www.grandvalira.com/en/weather-forecast-grandvalira
Grandvalira Resorts Andorra,Solanelles / Upper Sector Context,summit,42.532,1.668,8202,false,"Official Grandvalira slopes/sectors page identifies Solanelles at 2,500 m at the top of Funicamp. This is a sector/context point, not a single domain summit station.",https://www.grandvalira.com/en/resort/slopes
Hochfügen,Hochfügen Weather Report,weather_station,47.27,11.775,,false,Official weather page for Hochfügen. It reports weather forecast/snow-line context but not a crawlable station coordinate.,https://www.hochfuegenski.com/en/live-news/weather/
Hochfügen,Hochfügen Upper Ski Area,summit,47.281,11.755,8202,false,"Approximate upper Hochfügen ski-area point around 2,500 m; source checked for official weather context, but exact sensor coordinates/elevation require future official map metadata.",https://www.hochfuegenski.com/en/live-news/weather/
Hochzillertal,Hochzillertal Snow Report Context,weather_station,47.293,11.872,,false,Regional official snow-report page for Hochzillertal/Kaltenbach checked for mountain/base snow/weather context; station coordinates not exposed.,https://zillertal-online.at/en/snow-reports/schneebericht-hochzillertal-kaltenbach.html
Hochzillertal,Hochzillertal Upper Ski Region,summit,47.281,11.818,7874,false,"Official Hochzillertal page describes skiing up to almost 2,400 m. Coordinates approximate for upper ski area.",https://www.hochzillertal.com/en/
Kitzbühel,KitzSki Snow Report,weather_station,47.4492,12.3925,,false,Official KitzSki snow-report page for weather and snow conditions; crawlable station coordinate/elevation metadata was not available.,https://www.kitzski.at/en/current-info/kitzski-snow-report.html
Kitzbühel,Hahnenkamm Summit,summit,47.427,12.372,5617,false,"Reliable topographic fallback for Hahnenkamm summit elevation of 1,712 m used as upper KitzSki context. Coordinates approximate.",https://en.wikipedia.org/wiki/Hahnenkamm%2C_Kitzb%C3%BChel
Lech Zürs am Arlberg,Lech Zürs Snow/Weather Live Updates,weather_station,47.21,10.142,,false,"Official live-updates hub for weather, snow report, webcams, road, and avalanche report. No single weather-station coordinate exposed in crawlable page.",https://www.lechzuers.com/en/safety
Lech Zürs am Arlberg,Rüfikopf / Zürs Upper Context,summit,47.2,10.163,7743,false,Official webcam page lists upper-mountain webcam locations such as Rüfikopfbahn mountain station and Zürs/Seekopf; elevation is approximate upper Arlberg context pending station metadata.,https://www.lechzuers.com/en/live-infos/webcams
Les Menuires,Les Menuires Weather/Snow Report,weather_station,45.324,6.538,6070,false,"Official Les Menuires weather/snow page reports weather, snow quality/depth, last snowfall, snow line, wind and avalanche risk for Les Menuires 1850 m and Pointe de la Masse 2800 m.",https://www.les3vallees.com/en/live/weather/les-menuires
Les Menuires,Pointe de la Masse,summit,45.297,6.521,9186,false,"Official Les Menuires weather/snow page identifies Pointe de la Masse reporting level at 2,800 m. Coordinates approximate.",https://www.les3vallees.com/en/live/weather/les-menuires
Megève Ski Area,Megève Weather/Snow Context,weather_station,45.8568,6.6185,,false,Official Megève ski-area tourism context checked; no crawlable station coordinates/elevations were available in searched results.,https://www.megeve-tourisme.fr/en/winter/skiing-snowboarding/ski-areas/
Megève Ski Area,Mont d’Arbois / Upper Megève Context,summit,45.842,6.647,7707,false,Reliable fallback upper Megève/Mont d’Arbois context; approximate upper elevation and coordinates pending official station metadata.,https://www.snowtrex.ie/france/megeve/le_mont_darbois/weather.html
Monterosa Ski,Monterosa Ski Weather Report,weather_station,45.8597574,7.7526157,,false,Weather-report PDF context for Monterosa Ski; no point station coordinates identified.,https://www.ilmeteo.it/pdf/meteo-monterosa-ski-eng.pdf
Monterosa Ski,Indren / Upper Monterosa Ski,summit,45.892,7.857,10745,false,"Reliable fallback upper ski-area elevation 3,275 m at/near Indren. Coordinates approximate.",https://www.skiresort.info/ski-resort/monterosa-ski/
Nendaz,4 Vallées Snow Report Context,weather_station,46.182,7.291,,false,Reliable 4 Vallées snow-report fallback used for shared snow/weather reporting context where official Nendaz station coordinates were not exposed.,https://www.skiresort.info/ski-resort/4-vallees-verbier-la-tzoumaz-nendaz-veysonnaz-thyon/snow-report/
Nendaz,Mont-Fort / 4 Vallées Upper Context,summit,46.08,7.318,10925,false,"Reliable 4 Vallées snow-report fallback reports mountain level at 3,330 m. This is shared-domain upper context, not a Nendaz-specific sensor.",https://www.skiresort.info/ski-resort/4-vallees-verbier-la-tzoumaz-nendaz-veysonnaz-thyon/snow-report/
Orelle,Orelle Weather/Snow Report,weather_station,45.21,6.55,,false,Official Les 3 Vallées Orelle weather/snow page provides resort and altitude forecasts/snow-cover context; no point coordinates exposed.,https://www.les3vallees.com/en/live/weather/orelle
Orelle,Sommet des 3 Vallées / Orelle Upper Context,summit,45.297,6.591,10597,false,Upper Orelle/3 Vallées context near Sommet des 3 Vallées; elevation/coordinates approximate pending crawlable official station metadata.,https://www.les3vallees.com/en/live/weather/orelle
Saint-Martin-de-Belleville,Les 3 Vallées Weather/Snow Context,weather_station,45.381,6.505,,false,Official 3 Vallées live weather/snow hub provides resort and altitude forecasts/snow conditions; station-specific coordinates not exposed for Saint-Martin in crawlable text.,https://www.les3vallees.com/en/live/weather
Saint-Martin-de-Belleville,Belleville Upper Ski Context,summit,45.343,6.515,8858,false,"Official Belleville valley guide states the valley ranges from 1,200 to 3,200 m; this row uses approximate upper ski-context elevation near 2,700 m for Saint-Martin access, not a station coordinate.",https://static.st-martin-belleville.com/files/praktische-zomergids-fr-en.pdf
